3731 32
u_atribut_note_0.0 -0.49096727 -1.0915052 0.33351418 0.32276016 -0.32367742 -0.65646106 1.5208131 0.094530575 -0.022013295 0.8919603 0.60264736 -0.37137556 -0.69110733 0.43005532 -0.20406288 -0.7207147 -0.035140667 -0.22214592 -0.17301562 0.533564 -0.23643441 1.1136683 0.50495094 0.51906925 -0.11328839 0.75346184 -0.55414486 0.20861219 0.19219634 -0.58378255 -0.6707853 0.58152807
u_atribut_writer_0.0 -0.6793473 -0.9668689 0.50056267 0.45450997 -0.35983208 -0.42490798 1.4077678 0.23546079 -0.030632725 0.8694937 0.63429725 -0.4412658 -0.5977675 0.61216086 -0.2885831 -0.57737935 -0.007497199 -0.24471161 -0.07041356 0.48551512 -0.016992142 0.81390995 0.3701559 0.7061151 0.16887325 0.81510663 -0.5220984 0.11094668 0.12090469 -0.6685771 -0.66755843 0.5460951
u_atribut_more_0.0 -0.80221516 -1.2285577 0.48825392 -0.079885595 0.12482507 -0.5584268 1.7204419 0.28674567 0.12337403 0.84605575 0.7440318 -0.26948845 -0.4404598 0.3120401 -0.2705297 -0.623054 -0.015434428 0.03660316 -0.23873879 0.43267974 -0.177042 0.8914545 0.55832815 0.6528833 0.08964352 0.6660334 -0.43200555 -0.13930447 -0.16907296 -0.4895056 -0.87462187 0.5386882
u_atribut_funny_0.0 -0.47425047 -0.5388621 0.44663617 0.49705938 0.027464109 -0.7712133 1.6066197 0.49783134 0.16274247 0.46822515 0.3443118 -0.15883146 -0.45695657 0.4372304 -0.15334734 -0.770018 -0.10143145 -0.31967226 -0.028166758 0.19658852 -0.23203737 1.2774452 0.3591215 0.6289388 -0.0385135 0.9914295 -0.8808182 0.07718294 -0.05726292 -0.90290886 -0.82464445 0.13175736
recentija_atr_funny_1 0.21640038 -1.3244292 0.45333582 0.18394919 0.67992604 -0.40650752 0.5788172 0.5774633 -0.5096554 -0.61073244 -0.31031922 -1.234248 0.37719208 -0.55450433 0.4183388 0.24845503 -1.036296 1.2904341 0.57959336 -0.027170895 -0.37972042 1.0516794 0.6747548 0.94970626 -0.5017745 0.49227875 1.0783173 0.26424792 0.2928911 -0.030029977 0.105980605 0.7657463
recentija_atr_stars_3 -0.19416493 -0.6659108 0.089778155 0.17707558 0.68873453 -1.4951613 1.080222 0.7035349 0.10269881 -0.63791513 -0.081571974 -1.3688759 -0.46598014 -0.95040417 -0.13797903 0.9405933 0.288703 0.8438487 0.76323766 0.15451105 -0.35449186 -0.5381005 0.4490629 -0.35538447 -0.29336226 0.027834425 -0.0544535 0.7540091 -0.40197352 -0.6377393 -1.797896 -0.21557829
u_atribut_plain_0.0 -0.5448258 -1.1812564 0.36881706 0.40484884 0.07511374 -0.81724906 1.6146477 0.12889764 -0.5348042 0.94192344 0.5757602 -0.2492752 -0.6518871 0.42162576 -0.32353866 -0.4621317 -0.13044547 -0.28318876 0.09241189 -0.15092964 -0.31872723 0.9633155 0.31906047 0.3547618 0.6302973 1.0424908 -0.86442107 -0.10530535 0.44363192 -0.8294018 -0.8586945 0.9732176
u_atribut_cool_0.0 -0.6908943 -1.165563 0.43633133 0.44415987 0.08527943 -0.5391846 1.8085771 0.12825096 -0.1806229 0.5935142 0.6760715 0.016299551 0.0767383 0.601938 -0.2773703 -0.8058291 0.48389646 -0.19099149 -0.1689309 0.51773846 -0.15278123 1.1337948 0.09381488 0.53914833 0.14314109 0.83067715 -0.9544313 0.28914452 0.7630451 -1.0547776 -0.43639252 0.3337073
dan_Wednesday 0.30539787 0.038738843 1.4625999 0.41479653 0.63124365 0.20024304 -0.09341864 -0.12928668 0.12227232 0.10992773 0.49162444 -0.06825698 -0.29359502 -0.32574502 0.053616278 0.14500582 0.1076149 -0.3936276 -0.17948152 0.9275923 0.15087338 0.22203802 0.6708728 -0.10772685 0.36526194 -0.4663522 -0.92666537 0.11255956 0.1820955 -0.5112608 0.22260962 0.6671671
dan_Thursday 0.34455213 0.0034654941 1.4351215 0.45120698 0.67993814 0.21617554 -0.10810932 -0.09248488 0.17886774 0.12091229 0.4645894 -0.087493 -0.32121754 -0.28590676 0.095027044 0.12895866 0.100851946 -0.38617834 -0.21092585 1.0181671 0.05227421 0.26172253 0.6918141 -0.09741807 0.3583408 -0.43333715 -0.9480777 0.08915682 0.16800272 -0.44531983 0.21668924 0.59752643
dan_Friday 0.44946402 0.069156565 1.4190063 0.38421726 0.8102794 0.18104485 -0.17617033 -0.13863312 0.089763194 0.30869767 0.52250063 -0.20411396 -0.3280467 -0.31574255 0.19477598 0.13001408 0.1386253 -0.36888072 -0.25133923 0.86001146 0.059807405 0.18433122 0.64824367 -0.02191664 0.33659536 -0.28211135 -0.99296814 0.079123445 0.13580027 -0.47535983 0.1589613 0.5268408
dan_Tuesday 0.31417075 0.05886655 1.4514682 0.37769055 0.7367856 0.16021489 -0.05083484 -0.14189984 0.081829704 0.17879467 0.51593006 -0.08271355 -0.25029674 -0.3294959 0.14751858 0.17144336 0.08022959 -0.4197105 -0.21928331 0.90319955 0.16375987 0.16685088 0.7001146 -0.08841379 0.3501794 -0.38097152 -0.954791 0.10210182 0.22170287 -0.47313535 0.23682897 0.61832064
u_atribut_fans_0.0 -0.7521272 -1.3150859 0.2839602 0.6244259 -0.22740887 -0.55986726 1.3834662 -0.005390273 0.13141392 1.1609503 0.5830806 -0.2238445 -0.3653983 -0.11783813 -0.72884345 -0.42705724 -0.046543986 -0.007821995 0.19443123 0.14513764 -0.2890668 0.64517593 0.86507326 0.86374426 -0.27331266 0.897881 -1.0062975 0.3260706 0.63452244 -0.9693101 -0.70067626 0.34020472
dan_Monday 0.28089824 0.049146604 1.3735648 0.35920838 0.7078078 0.18649277 -0.035138786 -0.16235442 0.1666406 0.05831262 0.42030066 -0.1406552 -0.24826698 -0.42242327 0.09106949 0.12790707 0.06571033 -0.44170094 -0.14632964 1.0600495 0.05315532 0.20688644 0.6442691 -0.027898235 0.34589124 -0.4772438 -0.9757041 0.12554772 0.21967041 -0.54841375 0.2244211 0.70151323
u_atribut_average_rate_low -0.11850753 -0.89176005 0.053691186 -0.1994637 -0.4300823 -0.47928604 1.9960104 0.6943222 -0.029751476 0.73377466 0.15662497 -0.6622799 -1.0462284 0.78663164 0.02046475 0.043795962 0.02410533 -0.029644106 -0.64729893 -0.017441144 0.4871592 0.7306306 0.6432968 0.67329025 -0.09426258 0.56993175 0.005306816 0.71915835 -0.38321343 -1.532992 -0.36845672 0.0104478495
atribut_Accepts Credit Cards 0.041179866 0.23729509 1.3165612 0.31187394 -0.021213733 0.18235882 -0.32915682 0.43778002 -0.34297216 0.14434114 0.056813963 -0.50154597 0.102308996 -0.6275201 -0.23655033 0.3670154 0.05500439 0.4404509 0.1448853 0.546623 0.7106705 0.10406009 0.6773755 0.08289347 0.13623773 0.12987293 -0.37110516 -0.0018128908 -0.35310936 -0.64347726 0.11393564 0.32776192
dan_Saturday 0.5382004 0.3325135 1.5354954 0.5130433 0.7735601 0.2662564 -0.118816465 -0.24326217 -0.07749253 0.2116878 0.34740645 -0.55432856 -0.49044347 -0.27086812 0.18086174 0.2902551 0.22528157 -0.19714728 -0.0935884 0.82097596 -0.18316047 0.08562563 0.7554639 -0.11029463 0.2000157 -0.21737617 -0.94905305 0.12318816 -0.19233315 -0.689611 0.122841954 0.33622545
atribut_Price Range 0.082436666 0.2911741 1.3003944 0.36510637 -0.013709304 0.18105873 -0.36096644 0.4906941 -0.31912458 0.19920084 0.0251421 -0.50792485 0.050765608 -0.6732197 -0.2129333 0.374791 0.012463811 0.44564247 0.15747307 0.5266166 0.6567938 0.15933779 0.7349529 0.114558004 0.08666737 0.13884573 -0.33041257 -0.0021813721 -0.34478074 -0.6802184 0.14192744 0.33303887
atribut_validated 0.106225476 0.30233634 1.3834795 0.3922732 -0.071782984 0.16002195 -0.32277668 0.45289308 -0.32579073 0.1146941 0.044906504 -0.4994985 0.008632031 -0.7152086 -0.12765102 0.3553307 0.09484225 0.44384253 0.17390874 0.5497411 0.7407565 0.12588218 0.7685419 0.1210219 0.039596446 0.1592551 -0.34511694 0.037335273 -0.32325327 -0.7400416 0.16245626 0.34613204
atribut_street 0.087705284 0.3090886 1.3594043 0.36834413 -0.07487633 0.2148778 -0.3060078 0.45949626 -0.29014668 0.15145734 0.058598846 -0.518899 0.030508697 -0.71651113 -0.12433901 0.3442618 0.067590624 0.45407262 0.13759129 0.5848282 0.7445863 0.13695593 0.684978 0.12083353 0.0989591 0.15113527 -0.3760244 0.040548623 -0.36403835 -0.6838417 0.14962834 0.3215987
atribut_lot 0.085384525 0.33379966 1.3581115 0.3786736 -0.08147899 0.1941994 -0.30266282 0.46390253 -0.28720233 0.12209551 0.047013953 -0.50574696 -0.009304007 -0.69983244 -0.1644837 0.37248987 0.12555815 0.46384415 0.111989185 0.56754625 0.7292863 0.10431312 0.73533726 0.087158784 0.12320653 0.14062637 -0.39829645 0.029304484 -0.37293348 -0.7434078 0.15235743 0.32219875
atribut_vrednost_Accepts Credit Cards_true 0.060606584 0.28825733 1.2863406 0.3899527 0.049600814 0.11095193 -0.30983126 0.5300939 -0.34669596 0.17670599 -0.049012136 -0.48889247 0.0715164 -0.6953235 -0.2354604 0.35969657 0.08565578 0.42712218 0.1476202 0.5063953 0.7020532 0.13053022 0.6581553 0.10020016 0.09890885 0.09765403 -0.31989473 -0.006140017 -0.3192499 -0.7235561 0.12263962 0.36382952
atribut_valet 0.0616441 0.2962732 1.3522787 0.37901446 -0.07518921 0.16788013 -0.31523272 0.48593965 -0.27535987 0.12961932 0.02457334 -0.50789297 0.015929531 -0.6908949 -0.110673904 0.37150285 0.07451068 0.47991264 0.146292 0.5233239 0.68990076 0.13780645 0.7472412 0.12482685 0.12613834 0.14039521 -0.34115654 0.07004114 -0.36208832 -0.6999503 0.17765969 0.37325487
atribut_vrednost_validated_false 0.075575694 0.33736745 1.3416572 0.37329677 -0.0583899 0.1745417 -0.29650232 0.43102464 -0.30954424 0.16402158 0.04584325 -0.534576 -0.009644572 -0.7308476 -0.14897105 0.3401061 0.07011191 0.44439176 0.1474957 0.57569516 0.71355575 0.08980306 0.7443242 0.14366002 0.06897274 0.14992176 -0.41143784 -0.0027809145 -0.33124366 -0.7240306 0.15141134 0.34624267
atribut_garage 0.09895135 0.29223633 1.3661001 0.34873265 -0.077676386 0.12770587 -0.34386542 0.43162474 -0.264059 0.13627122 0.06417415 -0.52139205 0.02680693 -0.6900256 -0.13015278 0.36357155 0.086040944 0.47906733 0.1379682 0.5664692 0.740616 0.11818985 0.7281306 0.11308005 0.11492428 0.14296874 -0.36108577 0.024691934 -0.37504497 -0.74360645 0.12049095 0.3183394
recentija_atr_useful_2 -1.3369597 -0.94283825 1.5777601 0.7153912 0.23093162 -1.0019156 0.59540266 0.9296378 0.16223441 -1.0163968 0.21710697 -1.3543164 -0.15078957 -0.50155675 0.7095971 1.0110438 -0.7863049 -0.32434314 -0.69892657 -0.30054057 -0.23857844 1.191298 0.42136672 -0.022943253 -0.01775509 -0.3985209 0.29640618 0.50293255 -0.10469899 0.61013764 0.02428202 -0.64396346
u_atribut_average_rate_high -0.69140035 -0.8928914 0.23089057 0.9418014 0.35351425 -0.28153396 0.70109874 -0.11498709 0.18102613 0.5459425 0.5243053 -0.56740594 0.43426314 1.0580193 -0.107821144 -0.72903436 -0.8980542 0.03168632 -0.066950485 0.5247531 -0.24413188 1.3786697 0.67757887 -0.066068724 -0.13712421 0.4317394 -0.5444042 -0.22963463 0.44949022 -0.23855866 -1.4149594 0.16567872
atribut_vrednost_valet_false 0.11743287 0.3116891 1.3280271 0.28638846 -0.18997827 0.14835511 -0.19617027 0.43072808 -0.36990497 0.31678447 0.04032281 -0.4131104 0.09722884 -0.7257411 -0.064338885 0.4870836 0.00794208 0.42017776 0.2229523 0.52425486 0.875293 0.051596247 0.81365424 0.26189393 -0.0737841 0.050770257 -0.4821779 0.08280378 -0.40106466 -0.840692 0.23251858 0.22521906
atribut_vrednost_street_false 0.044747487 0.36179802 1.3006402 0.4183079 -0.1770983 0.19836031 -0.26377672 0.45175368 -0.35362592 0.040429696 0.046076205 -0.5236261 0.05349654 -0.6573712 -0.26607957 0.41524303 0.09171696 0.49706948 0.22788095 0.5466489 0.68517065 0.11337127 0.71368647 0.088737145 0.07724271 0.13703492 -0.47273782 -0.05260042 -0.35661846 -0.71961457 0.14077857 0.51180756
dan_Sunday 0.66462046 0.19411002 1.479927 0.46980357 0.65733147 -0.012073342 -0.20068693 -0.10589012 0.3395732 0.020768585 0.12851477 -0.62083566 -0.88738763 -0.83609855 -0.0892862 0.22958317 0.30037242 0.057740763 0.26932362 0.88241935 -0.24120244 0.24823825 0.43559673 0.14024594 0.5965295 -0.2287557 -1.1093047 0.39743638 -0.12981828 -1.0534285 0.3748572 0.3092714
atribut_vrednost_garage_false -0.043274425 0.24052121 1.3741055 0.458497 -0.1770462 0.17741399 -0.004554533 0.2631393 -0.33836928 0.27012998 0.08354077 -0.23419492 0.37379545 -0.86805207 -0.03506779 0.45096076 -0.062468685 0.6412131 0.24917684 0.7065351 0.8542999 0.13830101 0.86488366 0.41229683 0.00067028496 0.13358687 -0.30092168 0.045782723 -0.37436554 -0.88125104 0.51849884 0.12554345
u_atribut_uv_funny_0.0 -1.0965041 -1.0467869 0.096853085 -0.22657321 -0.023270804 -0.7444096 1.313596 0.25340033 -0.7695427 1.4584398 0.74943 0.29095793 -0.31741053 0.11634192 -1.1356189 -0.26016572 -0.20056616 0.02886919 0.0929513 0.17159414 0.32718503 1.5520927 -0.1282248 -0.37452143 -0.5753875 1.3059822 -1.3396142 0.12903586 -0.12782535 -0.69843256 -0.67815435 0.12558089
atribut_By Appointment Only 1.3540077 -2.2083733 1.0660527 -0.13884552 0.23367284 -0.6038916 0.11117191 0.8409267 -0.18800423 0.58421963 0.16224384 0.04452992 0.90731466 0.30047572 -0.8646813 0.58848417 -0.19812849 -0.151992 -0.86325246 1.248052 0.7917621 0.43502536 0.94888496 0.40991825 1.7287438 -0.50728935 -0.008892091 -0.34130388 -1.0151689 -0.3373722 1.345564 1.0354593
recentija_atr_stars_1 0.21655793 -1.1143028 0.08378221 -0.15400663 1.0461808 -1.3173453 0.51411945 1.230825 0.0025258085 0.5971471 0.23540866 -0.673442 0.03706986 -1.2472283 0.81935275 0.49292743 -0.051389445 0.4518032 -1.208578 -0.5753371 0.6433953 0.40215072 -0.09842643 0.39391252 1.3103422 1.4864479 0.09413806 0.26739946 -0.07666306 -0.28831422 -0.33951083 0.30062506
biznis_atribut_stars_4 0.56373596 -0.29675737 1.2099215 0.57661116 -0.16165316 -1.0484601 -0.18375857 0.6723551 0.008820813 -0.7779226 -0.4235682 -0.16504695 0.08192203 -0.47872606 -0.29716578 -0.03804376 -0.11817588 0.36685944 -0.17417966 0.3555518 0.771049 -0.55424106 1.1510615 -0.44289488 0.29682145 -0.32908335 -0.94884115 -0.124404214 0.5740301 -0.82754487 0.060870644 0.63737404
atribut_Wheelchair Accessible 0.056875214 0.35189122 1.5400453 0.4391525 0.12702659 0.11038783 -0.34993294 0.32976672 -0.28775403 0.180265 -0.19878376 -0.5875463 -0.089927614 -0.5952601 0.095578365 0.34145442 0.1025982 0.44519845 0.4250704 0.57378155 0.4918318 0.12917022 0.6657 0.070989825 0.26101413 0.2872007 -0.53242904 0.27690274 -0.1449907 -0.67222023 0.1189694 0.5482808
atribut_vrednost_Wheelchair Accessible_true 0.043158703 0.37764052 1.537858 0.43767282 0.037366506 0.1545881 -0.31244537 0.37422702 -0.29909688 0.10399441 -0.25688106 -0.6435906 -0.13490087 -0.5765612 0.028634584 0.3225713 0.13935748 0.47828707 0.4120754 0.6488405 0.5286661 0.12210482 0.6077066 0.063011214 0.34887916 0.2743359 -0.5734755 0.30206823 -0.15375826 -0.7092245 0.18731177 0.5656099
u_atribut_funny_1.0 -0.6035277 -1.1498332 0.04609945 -0.17144725 -0.11965346 0.20187187 1.2373328 0.175031 -0.36027232 1.2081087 0.25840968 -1.4328847 -0.673793 1.1405462 0.0851478 0.67273945 -0.3802905 0.7312428 -0.9757856 0.4014528 0.18006402 0.8382483 1.0646982 0.13534144 -0.38123247 -0.3739501 0.4146334 0.25841454 0.56717676 -0.56158745 -0.92989963 0.3717355
atribut_vrednost_Price Range_2 0.32799205 0.36496451 1.1440715 0.7394308 0.46978214 -0.040250417 -0.43068165 0.5608418 -0.32495046 0.7070248 -0.012254839 -0.3486503 0.03652498 -0.88268435 -0.110282764 0.023358798 0.11095914 0.30993918 0.355892 0.17884825 1.0297577 0.47542185 0.62643594 0.37099645 -0.18538637 -0.19016163 -0.45357904 0.07646048 -0.3013892 -0.95389026 0.36210096 0.14476293
recentija_atr_stars_2 -0.10323869 -0.12238855 -0.60276896 0.15276732 0.832387 -1.2556612 0.9302554 1.704398 0.31928158 -0.29153857 0.6133905 -1.190214 -0.7554885 -0.59243774 -1.4311898 0.041207276 -0.53790176 0.04355438 0.25944915 -1.2999821 0.8034275 1.1718712 0.60317886 0.6040723 -0.085085556 -0.40947148 -0.39005503 0.6714291 -0.19153824 0.22124992 0.53037685 1.2146329
u_atribut_more_1.0 0.10797451 -0.08229585 -0.040403888 0.91201365 -0.7434924 -0.09860121 1.0394977 1.0108287 -0.031161757 0.41926754 -0.42468128 -1.0661874 -0.46137768 1.4714661 0.09998422 0.6078281 -0.7516653 0.4177375 -0.69382024 0.07288992 0.1744764 1.6060607 0.75471973 0.28191394 -0.8266916 -0.04482638 -0.12997589 0.48685616 0.5616968 -1.4862809 -0.85789746 -0.35923666
atribut_vrednost_lot_true -0.3285695 0.14924191 1.389856 0.6400482 0.015967907 0.15115999 0.3129603 0.08428468 -0.38139254 0.17483395 0.13661844 0.06397856 0.47820193 -0.6803711 0.089560255 0.3854151 -0.09838455 0.6279174 0.5992607 0.46015793 0.6630944 0.057100136 0.8242255 0.53886956 0.1271715 -0.0472026 -0.7494068 0.2172176 -0.14090379 -0.9703436 0.90938765 0.5611694
u_atribut_writer_1.0 -0.24904752 -0.28756854 0.12368022 0.03212173 0.3212228 -0.4510587 2.0338202 1.35762 0.123971656 0.3065174 -0.21851341 -0.9309437 -0.41163844 0.9158194 0.30480435 0.81637347 -0.6870019 1.1919484 -1.1836362 0.018495834 -0.31815478 1.9000404 0.74722916 -0.20096654 -1.1232889 -0.32499287 -0.13314125 0.09191845 0.6155814 -0.90888435 -1.5653853 -0.31716374
u_atribut_note_1.0 -0.5015708 -0.13645002 0.08381884 0.38527682 0.07096356 0.25072297 1.4147432 1.2662992 0.06818701 0.11678041 -0.26922402 -0.9975114 -0.19251584 1.1538173 0.13100979 0.82635754 -0.648731 1.1329597 -1.0389043 -0.14620063 0.4979146 1.2814829 0.72720164 0.37179115 -0.2392651 0.013737766 0.06969082 -0.32416257 0.064757794 -1.1612896 -1.3276471 -0.47071564
biznis_atribut_stars_5 0.009022557 0.32131934 1.5495632 0.15369736 0.6171108 1.940683 0.13396955 -0.18391573 -1.530125 1.5865301 1.2918516 -0.08045596 1.5887985 0.035086807 -0.62886906 0.8415777 -0.28824618 -0.30908263 -0.24972807 2.1103194 0.1856056 1.6969208 0.28026727 -0.16697055 0.20750447 0.05462886 -0.19495939 0.11893673 -1.1215721 0.30705655 0.84630173 0.26006684
recentija_atr_useful_3 -0.3496816 -1.0152633 0.43019965 0.32665962 1.4971716 0.5324611 0.48157606 1.8195695 1.0674822 -0.24439079 0.023809204 -1.8127563 1.0711626 0.42669162 0.15109043 0.7779893 1.2164229 1.1615334 0.2996584 -0.11118264 -0.26364657 1.0983502 0.53493744 0.13799994 1.0423473 0.24878359 -0.21567705 0.08215689 0.03375325 0.66279554 -0.8191667 0.78074664
u_atribut_fans_2.0 -0.2250361 -0.2674 0.50256884 0.5943907 -0.015817322 0.47366294 1.4284563 0.89020646 0.19324072 0.5428154 -0.003556446 -1.5734212 -0.14143889 0.32545227 0.089656115 0.825805 -0.49139398 0.23555224 -1.0536547 -0.3797805 0.023968222 1.3511264 0.85886574 0.20842572 -1.4259162 0.03582607 -0.32362083 0.43992934 0.6013011 -0.48948 -1.4829165 -0.12495619
u_atribut_fans_1.0 -0.5461353 -0.55360407 -0.49687016 -0.6779731 0.17709063 -1.0301685 2.0489032 0.47693378 -0.65600294 0.19318439 0.15108119 -0.6358192 -0.8533819 1.8589308 0.9121655 -1.0237496 -0.25866964 0.18463546 -0.5863046 1.5168171 0.29588217 2.4065742 -0.28996658 -0.4687403 1.6223168 0.15333757 0.03721207 -0.44777358 -1.1349989 -0.62584317 -0.54753 0.121997796
atribut_Good for Kids 0.55296254 0.4723435 1.6274416 0.1453317 0.09041767 -0.25278488 -0.2558184 0.8290949 -0.9560873 0.18138345 0.39614 -0.012986302 -0.3328723 -0.007823163 -0.25142747 -0.051673792 0.5391846 0.38498965 0.6140369 0.6395494 0.6661927 0.36938158 0.60150033 -0.49837694 0.11480909 0.2262254 -0.48494232 0.3123344 0.0072402856 -0.46141797 0.06900516 0.34538534
recentija_atr_funny_2 -0.5005686 -0.8181726 1.7341821 -0.5636557 1.654543 0.103728406 1.7479379 1.2121146 1.0793781 -0.4828967 -0.069227375 -0.6581332 0.61095524 0.4121163 0.4376556 1.6339824 -1.7051547 -0.28173846 1.1345564 -0.5542011 1.2818782 0.24582262 0.2632324 -0.073265895 0.7034016 0.08135838 -0.56164247 0.8186172 0.07992213 0.019931255 -0.88706595 -0.31981906
u_atribut_cool_1.0 -0.82760364 -0.69491494 -0.5888138 0.10530834 -0.7125107 -0.8417684 1.5172735 0.16752295 0.38700175 1.8356545 0.16329089 -1.4333755 -2.267243 -0.0925493 -0.061918207 0.031918712 -1.6449838 0.17622317 0.42087412 0.32819876 -0.19115797 1.2775549 1.8830384 0.6419703 0.6637603 0.568274 -0.30752823 -0.000585475 -1.6266643 0.07790396 -1.1158384 0.41719204
u_atribut_uv_cool_3.0 -0.564257 0.04167224 -0.35741296 1.0392014 -0.6073216 -1.1491181 3.5354939 -0.7295741 0.63873935 0.24550614 0.021964876 -1.2372645 -0.7102832 0.43602297 0.2627156 -0.3585549 0.13391083 0.15809569 -0.22962493 0.8201725 0.6506521 1.0000043 1.6898521 0.33923376 0.85430884 -0.1872097 -0.20367725 -1.4176377 1.1313292 -0.19929585 -0.28702033 0.43050456
u_atribut_hot_1.0 -0.07385481 -0.05348906 0.09762463 0.2430867 0.10249034 0.48015076 1.0847818 1.202904 -0.085014865 0.5438822 -0.26381236 -1.0785681 -0.15596777 0.7311819 0.23001665 0.84366965 -0.58576745 0.74805325 -1.2734326 0.38399377 -0.13044833 1.5275304 1.0097058 -0.10339775 -1.0212603 -0.03510453 0.10107298 0.07898916 0.60476935 -0.80408883 -1.4912944 -0.28559005
u_atribut_uv_funny_3.0 -0.27963373 -0.49835712 0.34720832 -0.3358224 -0.07545465 0.19915849 1.4615299 1.6156576 -0.43097132 0.4613964 -0.038669553 -1.570102 -0.56085104 0.7294522 0.34491432 0.6062737 -0.74719155 0.90370643 -1.082605 0.10244127 0.057772312 1.1584028 0.36990967 -0.42082897 -1.2434813 -0.0077028633 -0.13263878 0.019663403 -0.026178632 -0.66163266 -1.5419234 -0.121804036
